year,category,sequence,shortname,circuit_name,rider,rider_name,team_name,bike_name,position,points,number,country,speed,time
2016,Moto2,3,AME,Texas,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,17,0,54,IT,150.0,+30.197
2016,Moto2,3,AME,Texas,2387,"Viñales, Isaac",Tech 3 Racing,Tech 3,18,0,32,ES,149.6,+36.863
2016,Moto2,3,AME,Texas,2238,"Wilairot, Ratthapark",IDEMITSU Honda Team Asia,Kalex,19,0,14,TH,149.6,+38.383
2016,Moto2,3,AME,Texas,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,20,0,97,ES,149.6,+38.437
2016,Moto2,3,AME,Texas,2485,"Raffin, Jesko",Sports-Millions-EMWE-SAG,Kalex,21,0,2,CH,149.2,+45.206
2016,Moto2,3,AME,Texas,2291,"Pons, Axel",AGR Team,Kalex,22,0,49,ES,149.0,+47.688
2016,Moto2,3,AME,Texas,2502,"Baldassarri, Lorenzo",Forward Team,Kalex,23,0,7,IT,148.6,+53.873
2016,Moto2,3,AME,Texas,2345,"Tonucci, Alessandro",Tasca Racing Scuderia Moto2,Kalex,24,0,33,IT,147.6,+1'11.159
2016,Moto2,3,AME,Texas,2429,"Oliveira, Miguel",Leopard Racing,Kalex,-1,0,44,PT,144.6,8 Laps
2016,Moto2,3,AME,Texas,2396,"Kent, Danny",Leopard Racing,Kalex,-1,0,52,GB,146.8,14 Laps
2016,Moto2,3,AME,Texas,2522,"Mulhauser, Robin",CarXpert Interwetten,Kalex,-1,0,70,CH,148.0,16 Laps
2016,Moto2,3,AME,Texas,2520,"Marini, Luca",Forward Team,Kalex,-1,0,10,IT,147.9,16 Laps
2016,Moto3,3,AME,Texas,2470,"Fenati, Romano",SKY Racing Team VR46,KTM,1,25,5,IT,144.3,41'14.868
2016,Moto3,3,AME,Texas,2488,"Navarro, Jorge","Estrella Galicia 0,0",Honda,2,20,9,ES,143.9,+6.612
2016,Moto3,3,AME,Texas,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,3,16,41,ZA,143.7,+10.535
2016,Moto3,3,AME,Texas,2494,"Oettl, Philipp",Schedl GP Racing,KTM,4,13,65,DE,143.7,+10.975
2016,Moto3,3,AME,Texas,2507,"Locatelli, Andrea",Leopard Racing,KTM,5,11,55,IT,143.5,+13.845
2016,Moto3,3,AME,Texas,2535,"Bastianini, Enea",Gresini Racing Moto3,Honda,6,10,33,IT,143.5,+14.123
2016,Moto3,3,AME,Texas,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,7,9,44,ES,143.4,+16.309
2016,Moto3,3,AME,Texas,2504,"Loi, Livio",RW Racing GP BV,Honda,8,8,11,BE,143.0,+21.841
2016,Moto3,3,AME,Texas,2506,"Danilo, Jules",Ongetta-Rivacold,Honda,9,7,95,FR,143.0,+22.004
2016,Moto3,3,AME,Texas,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,10,6,8,IT,143.0,+22.351
2016,Moto3,3,AME,Texas,2364,"Kornfeil, Jakub",Drive M7 SIC Racing Team,Honda,11,5,84,CZ,143.0,+22.714
2016,Moto3,3,AME,Texas,2487,"Guevara, Juan Francisco",RBA Racing Team,KTM,12,4,58,ES,143.0,+22.764
2016,Moto3,3,AME,Texas,2563,"Quartararo, Fabio",Leopard Racing,KTM,13,3,20,FR,142.8,+26.024
2016,Moto3,3,AME,Texas,2499,"Bagnaia, Francesco",ASPAR Mahindra Team Moto3,Mahindra,14,2,21,IT,142.7,+28.161
2016,Moto3,3,AME,Texas,2509,"Migno, Andrea",SKY Racing Team VR46,KTM,15,1,16,IT,142.7,+28.259
2016,Moto3,3,AME,Texas,2156,"Masbou, Alexis",Peugeot MC Saxoprint,Peugeot,16,0,10,FR,142.0,+39.223
2016,Moto3,3,AME,Texas,2587,"Di Giannantonio, Fabio",Gresini Racing Moto3,Honda,17,0,4,IT,142.0,+39.348
2016,Moto3,3,AME,Texas,2541,"Rodrigo, Gabriel",RBA Racing Team,KTM,18,0,19,AR,142.0,+39.739
2016,Moto3,3,AME,Texas,2566,"Suzuki, Tatsuki",CIP-Unicom Starker,Mahindra,19,0,24,JP,142.0,+40.160
2016,Moto3,3,AME,Texas,2579,"Pawi, Khairul Idham",Honda Team Asia,Honda,20,0,89,MY,141.5,+48.107
2016,Moto3,3,AME,Texas,2423,"Mcphee, John",Peugeot MC Saxoprint,Peugeot,21,0,17,GB,141.5,+48.334
2016,Moto3,3,AME,Texas,2590,"Bendsneyder, Bo",Red Bull KTM Ajo,KTM,22,0,64,NL,141.5,+48.442
2016,Moto3,3,AME,Texas,2523,"Herrera, Maria",MH6 Laglisse,KTM,23,0,6,ES,140.0,+1'15.871
2016,Moto3,3,AME,Texas,2552,"Petrarca, Lorenzo",3570 Team Italia,Mahindra,24,0,77,IT,140.0,+1'16.043
2016,Moto3,3,AME,Texas,2323,"Ono, Hiroki",Honda Team Asia,Honda,25,0,76,JP,139.8,+1'19.441
2016,Moto3,3,AME,Texas,2593,"Spiranelli, Fabio",CIP-Unicom Starker,Mahindra,26,0,3,IT,138.4,+1'45.929
2016,Moto3,3,AME,Texas,2473,"Antonelli, Niccolò",Ongetta-Rivacold,Honda,-1,0,23,IT,143.4,2 Laps
2016,Moto3,3,AME,Texas,2534,"Hanika, Karel",Platinum Bay Real Estate,Mahindra,-1,0,98,CZ,137.0,7 Laps
2016,Moto3,3,AME,Texas,2483,"Valtulini, Stefano",3570 Team Italia,Mahindra,-1,0,43,IT,138.4,9 Laps
2016,Moto3,3,AME,Texas,2564,"Martin, Jorge",ASPAR Mahindra Team Moto3,Mahindra,-1,0,88,ES,135.5,11 Laps
2016,Moto3,3,AME,Texas,2565,"Binder, Darryn",Platinum Bay Real Estate,Mahindra,-1,0,40,ZA,133.0,13 Laps
2016,Moto3,3,AME,Texas,2585,"Mir, Joan",Leopard Racing,KTM,-1,0,36,ES,141.7,14 Laps
2016,Moto3,3,AME,Texas,2592,"Norrodin, Adam",Drive M7 SIC Racing Team,Honda,-1,0,7,MY,141.6,17 Laps
2016,MotoGP,4,SPA,Jerez,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,1,25,46,IT,157.5,45'28.834
2016,MotoGP,4,SPA,Jerez,2058,"Lorenzo, Jorge",Movistar Yamaha MotoGP,Yamaha,2,20,99,ES,157.4,+2.386
2016,MotoGP,4,SPA,Jerez,2293,"Marquez, Marc",Repsol Honda Team,Honda,3,16,93,ES,157.1,+7.087
2016,MotoGP,4,SPA,Jerez,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,4,13,26,ES,156.9,+10.351
2016,MotoGP,4,SPA,Jerez,2152,"Espargaro, Aleix",Team SUZUKI ECSTAR,Suzuki,5,11,41,ES,156.7,+14.143
2016,MotoGP,4,SPA,Jerez,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,6,10,25,ES,156.5,+16.772
2016,MotoGP,4,SPA,Jerez,2158,"Iannone, Andrea",Ducati Team,Ducati,7,9,29,IT,156.0,+26.277
2016,MotoGP,4,SPA,Jerez,2218,"Espargaro, Pol",Monster Yamaha Tech 3,Yamaha,8,8,44,ES,155.7,+30.750
2016,MotoGP,4,SPA,Jerez,2142,"Laverty, Eugene",Aspar Team MotoGP,Ducati,9,7,50,IE,155.7,+32.325
2016,MotoGP,4,SPA,Jerez,2052,"Barbera, Hector",Avintia Racing,Ducati,10,6,8,ES,155.6,+32.624
2016,MotoGP,4,SPA,Jerez,2425,"Crutchlow, Cal",LCR Honda,Honda,11,5,35,GB,155.3,+38.497
2016,MotoGP,4,SPA,Jerez,2206,"Smith, Bradley",Monster Yamaha Tech 3,Yamaha,12,4,38,GB,155.2,+39.669
2016,MotoGP,4,SPA,Jerez,2562,"Baz, Loris",Avintia Racing,Ducati,13,3,76,FR,154.9,+45.227
2016,MotoGP,4,SPA,Jerez,2174,"Bradl, Stefan",Aprilia Racing Team Gresini,Aprilia,14,2,6,DE,154.8,+47.886
2016,MotoGP,4,SPA,Jerez,2383,"Hernandez, Yonny",Aspar Team MotoGP,Ducati,15,1,68,CO,154.8,+47.988
2016,MotoGP,4,SPA,Jerez,2107,"Pirro, Michele",OCTO Pramac Yakhnich,Ducati,16,0,51,IT,154.7,+49.414
2016,MotoGP,4,SPA,Jerez,2445,"Miller, Jack","Estrella Galicia 0,0 Marc VDS",Honda,17,0,43,AU,154.7,+49.513
2016,MotoGP,4,SPA,Jerez,2202,"Rabat, Tito","Estrella Galicia 0,0 Marc VDS",Honda,18,0,53,ES,154.5,+53.334
2016,MotoGP,4,SPA,Jerez,2288,"Redding, Scott",OCTO Pramac Yakhnich,Ducati,19,0,45,GB,153.8,+1'05.555
2016,MotoGP,4,SPA,Jerez,2055,"Dovizioso, Andrea",Ducati Team,Ducati,-1,0,4,IT,155.7,18 Laps
2016,MotoGP,4,SPA,Jerez,2059,"Bautista, Alvaro",Aprilia Racing Team Gresini,Aprilia,-1,0,19,ES,153.9,22 Laps
2016,Moto2,4,SPA,Jerez,2532,"Lowes, Sam",Federal Oil Gresini Moto2,Kalex,1,25,22,GB,153.4,44'58.624
2016,Moto2,4,SPA,Jerez,2315,"Folger, Jonas",Dynavolt Intact GP,Kalex,2,20,94,DE,153.2,+2.480
2016,Moto2,4,SPA,Jerez,2471,"Rins, Alex",Paginas Amarillas HP 40,Kalex,3,16,40,ES,152.9,+8.113
2016,Moto2,4,SPA,Jerez,2517,"Morbidelli, Franco","Estrella Galicia 0,0 Marc VDS",Kalex,4,13,21,IT,152.8,+10.659
2016,Moto2,4,SPA,Jerez,2330,"Zarco, Johann",Ajo Motorsport,Kalex,5,11,5,FR,152.5,+14.594
2016,Moto2,4,SPA,Jerez,2075,"Luthi, Thomas",Garage Plus Interwetten,Kalex,6,10,12,CH,152.5,+16.019
2016,Moto2,4,SPA,Jerez,2284,"Nakagami, Takaaki",IDEMITSU Honda Team Asia,Kalex,7,9,30,JP,152.4,+16.352
2016,Moto2,4,SPA,Jerez,2245,"Aegerter, Dominique",CarXpert Interwetten,Kalex,8,8,77,CH,152.3,+18.433
2016,Moto2,4,SPA,Jerez,2338,"Salom, Luis",SAG Team,Kalex,9,7,39,ES,152.1,+21.502
2016,Moto2,4,SPA,Jerez,2388,"Simeon, Xavier",QMMF Racing Team,Speed Up,10,6,19,BE,151.6,+31.300
2016,Moto2,4,SPA,Jerez,2459,"Syahrin, Hafizh",Petronas Raceline Malaysia,Kalex,11,5,55,MY,151.3,+35.980
2016,Moto2,4,SPA,Jerez,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,12,4,54,IT,151.3,+37.348
2016,Moto2,4,SPA,Jerez,2387,"Viñales, Isaac",Tech 3 Racing,Tech 3,13,3,32,ES,151.3,+37.454
2016,Moto2,4,SPA,Jerez,2485,"Raffin, Jesko",Sports-Millions-EMWE-SAG,Kalex,14,2,2,CH,150.6,+48.923
2016,Moto2,4,SPA,Jerez,2522,"Mulhauser, Robin",CarXpert Interwetten,Kalex,15,1,70,CH,150.2,+55.832
2016,Moto2,4,SPA,Jerez,2520,"Marini, Luca",Forward Team,Kalex,16,0,10,IT,149.9,+1'01.795
2016,Moto2,4,SPA,Jerez,2502,"Baldassarri, Lorenzo",Forward Team,Kalex,17,0,7,IT,149.5,+1'09.465
2016,Moto2,4,SPA,Jerez,2551,"Fuligni, Federico",Team Ciatti,Kalex,18,0,42,IT,149.5,+1'10.201
2016,Moto2,4,SPA,Jerez,2345,"Tonucci, Alessandro",Tasca Racing Scuderia Moto2,Kalex,19,0,33,IT,149.4,+1'10.642
2016,Moto2,4,SPA,Jerez,2429,"Oliveira, Miguel",Leopard Racing,Kalex,-1,0,44,PT,152.6,6 Laps
2016,Moto2,4,SPA,Jerez,2308,"Schrotter, Marcel",AGR Team,Kalex,-1,0,23,DE,147.4,15 Laps
2016,Moto2,4,SPA,Jerez,2396,"Kent, Danny",Leopard Racing,Kalex,-1,0,52,GB,139.9,21 Laps
2016,Moto2,4,SPA,Jerez,2291,"Pons, Axel",AGR Team,Kalex,-1,0,49,ES,127.8,21 Laps
2016,Moto2,4,SPA,Jerez,2157,"Cortese, Sandro",Dynavolt Intact GP,Kalex,-1,0,11,DE,151.0,22 Laps
2016,Moto2,4,SPA,Jerez,2475,"Marquez, Alex","Estrella Galicia 0,0 Marc VDS",Kalex,-1,0,73,ES,148.4,24 Laps
2016,Moto2,4,SPA,Jerez,2064,"Corsi, Simone",Speed Up Racing,Speed Up,-1,0,24,IT,144.9,25 Laps
2016,Moto2,4,SPA,Jerez,2238,"Wilairot, Ratthapark",IDEMITSU Honda Team Asia,Kalex,-4,0,14,TH,,0 Lap
2016,Moto2,4,SPA,Jerez,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,-4,0,97,ES,,0 Lap
2016,Moto3,4,SPA,Jerez,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,1,25,41,ZA,147.0,41'29.882
2016,Moto3,4,SPA,Jerez,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,2,20,8,IT,146.8,+3.336
2016,Moto3,4,SPA,Jerez,2499,"Bagnaia, Francesco",ASPAR Mahindra Team Moto3,Mahindra,3,16,21,IT,146.8,+3.441
2016,Moto3,4,SPA,Jerez,2488,"Navarro, Jorge","Estrella Galicia 0,0",Honda,4,13,9,ES,146.8,+3.513
2016,Moto3,4,SPA,Jerez,2364,"Kornfeil, Jakub",Drive M7 SIC Racing Team,Honda,5,11,84,CZ,146.2,+13.728
2016,Moto3,4,SPA,Jerez,2585,"Mir, Joan",Leopard Racing,KTM,6,10,36,ES,146.2,+13.933
2016,Moto3,4,SPA,Jerez,2470,"Fenati, Romano",SKY Racing Team VR46,KTM,7,9,5,IT,146.2,+13.993
2016,Moto3,4,SPA,Jerez,2535,"Bastianini, Enea",Gresini Racing Moto3,Honda,8,8,33,IT,146.2,+14.052
2016,Moto3,4,SPA,Jerez,2506,"Danilo, Jules",Ongetta-Rivacold,Honda,9,7,95,FR,146.2,+14.409
2016,Moto3,4,SPA,Jerez,2494,"Oettl, Philipp",Schedl GP Racing,KTM,10,6,65,DE,146.2,+14.588
2016,Moto3,4,SPA,Jerez,2509,"Migno, Andrea",SKY Racing Team VR46,KTM,11,5,16,IT,146.2,+14.874
2016,Moto3,4,SPA,Jerez,2487,"Guevara, Juan Francisco",RBA Racing Team,KTM,12,4,58,ES,145.3,+30.317
2016,Moto3,4,SPA,Jerez,2541,"Rodrigo, Gabriel",RBA Racing Team,KTM,13,3,19,AR,145.2,+30.668
2016,Moto3,4,SPA,Jerez,2579,"Pawi, Khairul Idham",Honda Team Asia,Honda,14,2,89,MY,145.0,+35.746
2016,Moto3,4,SPA,Jerez,2566,"Suzuki, Tatsuki",CIP-Unicom Starker,Mahindra,15,1,24,JP,145.0,+35.783
2016,Moto3,4,SPA,Jerez,2592,"Norrodin, Adam",Drive M7 SIC Racing Team,Honda,16,0,7,MY,144.9,+35.907
2016,Moto3,4,SPA,Jerez,2504,"Loi, Livio",RW Racing GP BV,Honda,17,0,11,BE,144.9,+36.085
2016,Moto3,4,SPA,Jerez,2561,"Arenas, Albert",MRW Mahindra Aspar Team,Mahindra,18,0,12,ES,144.9,+36.307
2016,Moto3,4,SPA,Jerez,2523,"Herrera, Maria",MH6 Laglisse,KTM,19,0,6,ES,144.4,+45.591
2016,Moto3,4,SPA,Jerez,2580,"Pizzoli, Davide",Procercasa - 42 Motorsport,KTM,20,0,37,IT,144.1,+50.768
2016,Moto3,4,SPA,Jerez,2590,"Bendsneyder, Bo",Red Bull KTM Ajo,KTM,21,0,64,NL,143.9,+53.795
2016,Moto3,4,SPA,Jerez,2594,"Boulom, Enzo",Procercasa - 42 Motorsport,KTM,22,0,99,FR,143.9,+53.985
2016,Moto3,4,SPA,Jerez,2593,"Spiranelli, Fabio",CIP-Unicom Starker,Mahindra,23,0,3,IT,142.3,+1'22.026
2016,Moto3,4,SPA,Jerez,2587,"Di Giannantonio, Fabio",Gresini Racing Moto3,Honda,-1,0,4,IT,145.0,1 Lap
2016,Moto3,4,SPA,Jerez,2565,"Binder, Darryn",Platinum Bay Real Estate,Mahindra,-1,0,40,ZA,145.0,7 Laps
2016,Moto3,4,SPA,Jerez,2156,"Masbou, Alexis",Peugeot MC Saxoprint,Peugeot,-1,0,10,FR,145.0,7 Laps
2016,Moto3,4,SPA,Jerez,2473,"Antonelli, Niccolò",Ongetta-Rivacold,Honda,-1,0,23,IT,144.2,12 Laps
2016,Moto3,4,SPA,Jerez,2423,"Mcphee, John",Peugeot MC Saxoprint,Peugeot,-1,0,17,GB,144.4,15 Laps
2016,Moto3,4,SPA,Jerez,2563,"Quartararo, Fabio",Leopard Racing,KTM,-1,0,20,FR,131.0,17 Laps
2016,Moto3,4,SPA,Jerez,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,-1,0,44,ES,145.5,18 Laps
2016,Moto3,4,SPA,Jerez,2534,"Hanika, Karel",Platinum Bay Real Estate,Mahindra,-1,0,98,CZ,140.5,21 Laps
2016,Moto3,4,SPA,Jerez,2323,"Ono, Hiroki",Honda Team Asia,Honda,-1,0,76,JP,140.4,21 Laps
2016,Moto3,4,SPA,Jerez,2507,"Locatelli, Andrea",Leopard Racing,KTM,-1,0,55,IT,140.1,21 Laps
2016,Moto3,4,SPA,Jerez,2552,"Petrarca, Lorenzo",3570 Team Italia,Mahindra,-1,0,77,IT,138.3,21 Laps
2016,Moto3,4,SPA,Jerez,2564,"Martin, Jorge",ASPAR Mahindra Team Moto3,Mahindra,-1,0,88,ES,,0 Lap
2016,MotoGP,5,FRA,Le Mans,2058,"Lorenzo, Jorge",Movistar Yamaha MotoGP,Yamaha,1,25,99,ES,160.3,43'51.290
2016,MotoGP,5,FRA,Le Mans,1762,"Rossi, Valentino",Movistar Yamaha MotoGP,Yamaha,2,20,46,IT,159.6,+10.654
2016,MotoGP,5,FRA,Le Mans,2428,"Viñales, Maverick",Team SUZUKI ECSTAR,Suzuki,3,16,25,ES,159.4,+14.177
2016,MotoGP,5,FRA,Le Mans,2015,"Pedrosa, Dani",Repsol Honda Team,Honda,4,13,26,ES,159.1,+18.719
2016,MotoGP,5,FRA,Le Mans,2218,"Espargaro, Pol",Monster Yamaha Tech 3,Yamaha,5,11,44,ES,158.8,+24.931
2016,MotoGP,5,FRA,Le Mans,2152,"Espargaro, Aleix",Team SUZUKI ECSTAR,Suzuki,6,10,41,ES,158.3,+32.921
2016,MotoGP,5,FRA,Le Mans,2464,"Petrucci, Danilo",OCTO Pramac Yakhnich,Ducati,7,9,9,IT,158.0,+38.251
2016,MotoGP,5,FRA,Le Mans,2052,"Barbera, Hector",Avintia Racing,Ducati,8,8,8,ES,158.0,+38.504
2016,MotoGP,5,FRA,Le Mans,2059,"Bautista, Alvaro",Aprilia Racing Team Gresini,Aprilia,9,7,19,ES,157.4,+48.536
2016,MotoGP,5,FRA,Le Mans,2174,"Bradl, Stefan",Aprilia Racing Team Gresini,Aprilia,10,6,6,DE,157.0,+54.502
2016,MotoGP,5,FRA,Le Mans,2142,"Laverty, Eugene",Aspar Team MotoGP,Ducati,11,5,50,IE,156.5,+1'02.677
2016,MotoGP,5,FRA,Le Mans,2562,"Baz, Loris",Avintia Racing,Ducati,12,4,76,FR,156.3,+1'07.658
2016,MotoGP,5,FRA,Le Mans,2293,"Marquez, Marc",Repsol Honda Team,Honda,13,3,93,ES,152.4,1 Lap
2016,MotoGP,5,FRA,Le Mans,2206,"Smith, Bradley",Monster Yamaha Tech 3,Yamaha,-1,0,38,GB,158.8,9 Laps
2016,MotoGP,5,FRA,Le Mans,2445,"Miller, Jack","Estrella Galicia 0,0 Marc VDS",Honda,-1,0,43,AU,157.4,11 Laps
2016,MotoGP,5,FRA,Le Mans,2055,"Dovizioso, Andrea",Ducati Team,Ducati,-1,0,4,IT,159.7,13 Laps
2016,MotoGP,5,FRA,Le Mans,2158,"Iannone, Andrea",Ducati Team,Ducati,-1,0,29,IT,153.9,17 Laps
2016,MotoGP,5,FRA,Le Mans,2202,"Rabat, Tito","Estrella Galicia 0,0 Marc VDS",Honda,-1,0,53,ES,155.7,21 Laps
2016,MotoGP,5,FRA,Le Mans,2425,"Crutchlow, Cal",LCR Honda,Honda,-1,0,35,GB,157.5,22 Laps
2016,MotoGP,5,FRA,Le Mans,2383,"Hernandez, Yonny",Aspar Team MotoGP,Ducati,-1,0,68,CO,156.5,22 Laps
2016,MotoGP,5,FRA,Le Mans,2288,"Redding, Scott",OCTO Pramac Yakhnich,Ducati,-1,0,45,GB,156.8,23 Laps
2016,Moto2,5,FRA,Le Mans,2471,"Rins, Alex",Paginas Amarillas HP 40,Kalex,1,25,40,ES,153.7,42'27.312
2016,Moto2,5,FRA,Le Mans,2064,"Corsi, Simone",Speed Up Racing,Speed Up,2,20,24,IT,153.6,+1.802
2016,Moto2,5,FRA,Le Mans,2075,"Luthi, Thomas",Garage Plus Interwetten,Kalex,3,16,12,CH,153.4,+4.608
2016,Moto2,5,FRA,Le Mans,2517,"Morbidelli, Franco","Estrella Galicia 0,0 Marc VDS",Kalex,4,13,21,IT,153.2,+9.148
2016,Moto2,5,FRA,Le Mans,2284,"Nakagami, Takaaki",IDEMITSU Honda Team Asia,Kalex,5,11,30,JP,153.1,+9.828
2016,Moto2,5,FRA,Le Mans,2532,"Lowes, Sam",Federal Oil Gresini Moto2,Kalex,6,10,22,GB,153.1,+10.626
2016,Moto2,5,FRA,Le Mans,2291,"Pons, Axel",AGR Team,Kalex,7,9,49,ES,152.2,+25.477
2016,Moto2,5,FRA,Le Mans,2459,"Syahrin, Hafizh",Petronas Raceline Malaysia,Kalex,8,8,55,MY,152.2,+25.961
2016,Moto2,5,FRA,Le Mans,2429,"Oliveira, Miguel",Leopard Racing,Kalex,9,7,44,PT,152.0,+29.481
2016,Moto2,5,FRA,Le Mans,2338,"Salom, Luis",SAG Team,Kalex,10,6,39,ES,152.0,+29.368
2016,Moto2,5,FRA,Le Mans,2388,"Simeon, Xavier",QMMF Racing Team,Speed Up,11,5,19,BE,152.0,+29.573
2016,Moto2,5,FRA,Le Mans,2520,"Marini, Luca",Forward Team,Kalex,12,4,10,IT,151.9,+29.773
2016,Moto2,5,FRA,Le Mans,2245,"Aegerter, Dominique",CarXpert Interwetten,Kalex,13,3,77,CH,151.9,+30.183
2016,Moto2,5,FRA,Le Mans,2308,"Schrotter, Marcel",AGR Team,Kalex,14,2,23,DE,151.9,+30.244
2016,Moto2,5,FRA,Le Mans,2573,"Vierge, Xavi",Tech 3 Racing,Tech 3,15,1,97,ES,151.6,+36.538
2016,Moto2,5,FRA,Le Mans,2130,"Pasini, Mattia",Italtrans Racing Team,Kalex,16,0,54,IT,151.4,+38.602
2016,Moto2,5,FRA,Le Mans,2502,"Baldassarri, Lorenzo",Forward Team,Kalex,17,0,7,IT,151.1,+44.911
2016,Moto2,5,FRA,Le Mans,2522,"Mulhauser, Robin",CarXpert Interwetten,Kalex,18,0,70,CH,151.0,+45.297
2016,Moto2,5,FRA,Le Mans,2396,"Kent, Danny",Leopard Racing,Kalex,19,0,52,GB,151.0,+45.755
2016,Moto2,5,FRA,Le Mans,2387,"Viñales, Isaac",Tech 3 Racing,Tech 3,20,0,32,ES,150.7,+50.278
2016,Moto2,5,FRA,Le Mans,2238,"Wilairot, Ratthapark",IDEMITSU Honda Team Asia,Kalex,21,0,14,TH,150.4,+55.773
2016,Moto2,5,FRA,Le Mans,2345,"Tonucci, Alessandro",Tasca Racing Scuderia Moto2,Kalex,22,0,33,IT,150.1,+1'01.790
2016,Moto2,5,FRA,Le Mans,2485,"Raffin, Jesko",Sports-Millions-EMWE-SAG,Kalex,23,0,2,CH,150.1,+1'02.201
2016,Moto2,5,FRA,Le Mans,2330,"Zarco, Johann",Ajo Motorsport,Kalex,24,0,5,FR,150.0,+1'02.484
2016,Moto2,5,FRA,Le Mans,2595,"Eslick, Danny",JPMoto Malaysia,Suter,25,0,69,US,147.9,+1'39.502
2016,Moto2,5,FRA,Le Mans,2475,"Marquez, Alex","Estrella Galicia 0,0 Marc VDS",Kalex,-1,0,73,ES,151.7,13 Laps
2016,Moto2,5,FRA,Le Mans,2065,"Simon, Julian",QMMF Racing Team,Speed Up,-1,0,60,ES,150.7,19 Laps
2016,Moto2,5,FRA,Le Mans,2315,"Folger, Jonas",Dynavolt Intact GP,Kalex,-1,0,94,DE,142.0,25 Laps
2016,Moto3,5,FRA,Le Mans,2450,"Binder, Brad",Red Bull KTM Ajo,KTM,1,25,41,ZA,145.1,41'31.041
2016,Moto3,5,FRA,Le Mans,2470,"Fenati, Romano",SKY Racing Team VR46,KTM,2,20,5,IT,145.1,+0.099
2016,Moto3,5,FRA,Le Mans,2488,"Navarro, Jorge","Estrella Galicia 0,0",Honda,3,16,9,ES,145.1,+0.387
2016,Moto3,5,FRA,Le Mans,2591,"Canet, Aron","Estrella Galicia 0,0",Honda,4,13,44,ES,145.0,+1.354
2016,Moto3,5,FRA,Le Mans,2586,"Bulega, Nicolo",SKY Racing Team VR46,KTM,5,11,8,IT,144.7,+7.147
2016,Moto3,5,FRA,Le Mans,2563,"Quartararo, Fabio",Leopard Racing,KTM,6,10,20,FR,144.7,+7.616
2016,Moto3,5,FRA,Le Mans,2509,"Migno, Andrea",SKY Racing Team VR46,KTM,7,9,16,IT,144.6,+8.016
2016,Moto3,5,FRA,Le Mans,2473,"Antonelli, Niccolò",Ongetta-Rivacold,Honda,8,8,23,IT,144.6,+8.457
2016,Moto3,5,FRA,Le Mans,2364,"Kornfeil, Jakub",Drive M7 SIC Racing Team,Honda,9,7,84,CZ,144.5,+9.850
2016,Moto3,5,FRA,Le Mans,2507,"Locatelli, Andrea",Leopard Racing,KTM,10,6,55,IT,144.5,+9.926
2016,Moto3,5,FRA,Le Mans,2504,"Loi, Livio",RW Racing GP BV,Honda,11,5,11,BE,144.4,+12.293
2016,Moto3,5,FRA,Le Mans,2499,"Bagnaia, Francesco",ASPAR Mahindra Team Moto3,Mahindra,12,4,21,IT,144.3,+13.738
2016,Moto3,5,FRA,Le Mans,2487,"Guevara, Juan Francisco",RBA Racing Team,KTM,13,3,58,ES,144.3,+13.511
2016,Moto3,5,FRA,Le Mans,2579,"Pawi, Khairul Idham",Honda Team Asia,Honda,14,2,89,MY,144.3,+13.907
2016,Moto3,5,FRA,Le Mans,2566,"Suzuki, Tatsuki",CIP-Unicom Starker,Mahindra,15,1,24,JP,144.3,+14.382
2016,Moto3,5,FRA,Le Mans,2590,"Bendsneyder, Bo",Red Bull KTM Ajo,KTM,16,0,64,NL,143.9,+20.915
2016,Moto3,5,FRA,Le Mans,2587,"Di Giannantonio, Fabio",Gresini Racing Moto3,Honda,17,0,4,IT,143.9,+21.229
2016,Moto3,5,FRA,Le Mans,2564,"Martin, Jorge",ASPAR Mahindra Team Moto3,Mahindra,18,0,88,ES,143.7,+24.091
2016,Moto3,5,FRA,Le Mans,2156,"Masbou, Alexis",Peugeot MC Saxoprint,Peugeot,19,0,10,FR,142.9,+38.782
2016,Moto3,5,FRA,Le Mans,2423,"Mcphee, John",Peugeot MC Saxoprint,Peugeot,20,0,17,GB,142.9,+38.852
2016,Moto3,5,FRA,Le Mans,2523,"Herrera, Maria",MH6 Team,KTM,21,0,6,ES,142.9,+38.986
2016,Moto3,5,FRA,Le Mans,2483,"Valtulini, Stefano",3570 Team Italia,Mahindra,22,0,43,IT,142.0,+54.550
2016,Moto3,5,FRA,Le Mans,2593,"Spiranelli, Fabio",CIP-Unicom Starker,Mahindra,23,0,3,IT,141.5,+1'03.526
2016,Moto3,5,FRA,Le Mans,2552,"Petrarca, Lorenzo",3570 Team Italia,Mahindra,24,0,77,IT,141.5,+1'03.593
